id,genres1,genres2,genres3
33464,Romance,Comedy,Comedy
11817,Horror,Horror,Horror
60141,Comedy,Documentary,Documentary
99749,Comedy,Comedy,Comedy
21093,Thriller,Documentary,Documentary
113321,Thriller,Thriller,Thriller
116788,Comedy,Comedy,Comedy
3257,Adventure,Horror,Horror
79119,Romance,Thriller,Thriller
2566,Romance,Romance,Romance
21293,Romance,Romance,Romance
121637,Comedy,Drama,Drama
54105,Horror,Horror,Horror
107412,Comedy,Comedy,Comedy
87831,Comedy,Comedy,Comedy
66266,Comedy,Comedy,Comedy
109286,Documentary,Documentary,Documentary
26675,Comedy,Comedy,Comedy
108641,Documentary,Documentary,Documentary
118272,Action,Documentary,Documentary
131526,Documentary,Documentary,Documentary
49632,Romance,Drama,Drama
54177,Drama,Drama,Drama
104079,Documentary,Documentary,Documentary
10142,Drama,Action,Action
2274,Horror,Horror,Horror
115534,Drama,Comedy,Comedy
34978,Comedy,Documentary,Documentary
11718,Thriller,Thriller,Thriller
100127,Drama,Documentary,Documentary
53278,Romance,Comedy,Comedy
35630,Romance,Romance,Romance
18205,Horror,Documentary,Documentary
128218,Comedy,Comedy,Comedy
51201,Documentary,Documentary,Documentary
79654,Horror,Horror,Horror
106942,Drama,Drama,Drama
18740,Documentary,Documentary,Documentary
61344,Comedy,Documentary,Documentary
94506,Romance,Drama,Drama
57434,Documentary,Documentary,Documentary
86604,Documentary,Documentary,Documentary
96879,Documentary,Documentary,Documentary
68956,Comedy,Documentary,Documentary
93287,Horror,Horror,Horror
57319,Documentary,Crime,Crime
7416,Thriller,Drama,Drama
119816,Thriller,Drama,Drama
91201,Comedy,Comedy,Comedy
1150,Comedy,Horror,Horror
106593,Comedy,Comedy,Comedy
2521,Thriller,Thriller,Thriller
12788,Action,Action,Action
89359,Documentary,Documentary,Documentary
103358,Comedy,Comedy,Comedy
37998,Documentary,Drama,Drama
45744,Documentary,Drama,Drama
75852,Documentary,Documentary,Documentary
1392,Horror,Horror,Horror
21229,Documentary,Documentary,Documentary
48863,Comedy,Comedy,Comedy
814,Action,Action,Action
2435,Romance,Romance,Romance
118143,Horror,Horror,Horror
8259,Documentary,Comedy,Comedy
73598,Documentary,Documentary,Documentary
106229,Documentary,Documentary,Documentary
112629,Comedy,Comedy,Comedy
28755,Comedy,Comedy,Comedy
77505,Comedy,Comedy,Comedy
116359,Documentary,Comedy,Comedy
76696,Comedy,Romance,Romance
6890,Romance,Romance,Romance
6382,Romance,Romance,Romance
24900,Documentary,Documentary,Documentary
116410,Documentary,Documentary,Documentary
121803,Documentary,Documentary,Documentary
65757,Drama,Drama,Drama
73637,Comedy,Comedy,Comedy
78436,Comedy,Comedy,Comedy
128469,Horror,Horror,Horror
59046,Comedy,Comedy,Comedy
28352,Thriller,Thriller,Thriller
49154,Comedy,Comedy,Comedy
44292,Comedy,Documentary,Documentary
9060,Action,Comedy,Comedy
113394,Action,Action,Action
26186,Documentary,Documentary,Documentary
101949,Drama,Documentary,Documentary
122829,Action,Comedy,Comedy
25396,Horror,Horror,Horror
28428,Comedy,Comedy,Comedy
67725,Horror,Horror,Horror
117143,Comedy,Comedy,Comedy
44038,Documentary,Documentary,Documentary
63851,Action,Action,Action
4769,Adventure,Adventure,Adventure
92063,Sci-Fi,Documentary,Documentary
927,Action,Action,Action
83621,Documentary,Documentary,Documentary
55985,Documentary,Documentary,Documentary
103682,Horror,Documentary,Documentary
127093,Documentary,Thriller,Thriller
112705,Comedy,Horror,Horror
73187,Documentary,Documentary,Documentary
11565,Comedy,Comedy,Comedy
89552,Drama,Drama,Drama
1400,Horror,Horror,Horror
52516,Action,Horror,Horror
116520,Documentary,Documentary,Documentary
94744,Drama,Drama,Drama
8175,Romance,Drama,Drama
31993,Documentary,Documentary,Documentary
68053,Comedy,Thriller,Thriller
32063,Comedy,Comedy,Comedy
121997,Sci-Fi,Drama,Drama
8713,Comedy,Drama,Drama
66167,Comedy,Comedy,Comedy
94287,Horror,Horror,Horror
63923,Horror,Horror,Horror
59998,Comedy,Comedy,Comedy
109528,Comedy,Comedy,Comedy
30937,Thriller,Thriller,Thriller
63703,Comedy,Comedy,Comedy
51153,Comedy,Comedy,Comedy
87154,Comedy,Action,Action
6031,Romance,Crime,Crime
83093,Documentary,Documentary,Documentary
113980,Romance,Romance,Romance
86197,Comedy,Comedy,Comedy
94,Documentary,Horror,Horror
2001,Action,Drama,Drama
106146,Documentary,Horror,Horror
129638,Sci-Fi,Horror,Horror
2534,Romance,Romance,Romance
12550,Horror,Horror,Horror
7419,Adventure,Action,Action
126222,Horror,Horror,Horror
5309,Comedy,Comedy,Comedy
61456,Documentary,Documentary,Documentary
24395,Comedy,Comedy,Comedy
81953,Documentary,Documentary,Documentary
93725,Adventure,Adventure,Adventure
20172,Comedy,Comedy,Comedy
79073,Comedy,Comedy,Comedy
47394,Horror,Comedy,Comedy
72914,Thriller,Thriller,Thriller
128486,Horror,Horror,Horror
63848,Comedy,Drama,Drama
86422,Action,Action,Action
86862,Comedy,Comedy,Comedy
102515,Action,Action,Action
4349,Drama,Horror,Horror
21844,Drama,Documentary,Documentary
123408,Documentary,Comedy,Comedy
64242,Drama,Drama,Drama
26076,Romance,Romance,Romance
120260,Sci-Fi,Comedy,Comedy
42711,Romance,Romance,Romance
15978,Documentary,Documentary,Documentary
120690,Horror,Thriller,Thriller
88343,Horror,Horror,Horror
26321,Documentary,Drama,Drama
13813,Comedy,Drama,Drama
89232,Horror,Documentary,Documentary
30959,Comedy,Comedy,Comedy
67527,Comedy,Comedy,Comedy
94764,Sci-Fi,Sci-Fi,Sci-Fi
64619,Action,Horror,Horror
61431,Horror,Horror,Horror
11513,Action,Action,Action
2881,Horror,Action,Action
1672,Thriller,Horror,Horror
51899,Romance,Romance,Romance
92050,Documentary,Documentary,Documentary
24939,Documentary,Documentary,Documentary
79374,Action,Action,Action
119598,Comedy,Comedy,Comedy
106579,Thriller,Horror,Horror
44571,Romance,Romance,Romance
109160,Horror,Horror,Horror
78340,Horror,Comedy,Comedy
53912,Action,Documentary,Documentary
6521,Action,Action,Action
69069,Documentary,Documentary,Documentary
13434,Documentary,Drama,Drama
33544,Horror,Thriller,Thriller
41260,Comedy,Comedy,Comedy
82820,Horror,Horror,Horror
76196,Drama,Comedy,Comedy
57879,Documentary,Documentary,Documentary
21940,Sci-Fi,Documentary,Documentary
55477,Horror,Horror,Horror
628,Horror,Horror,Horror
115594,Horror,Horror,Horror
96677,Documentary,Drama,Drama
85875,Horror,Horror,Horror
17101,Comedy,Comedy,Comedy
94981,Documentary,Documentary,Documentary
57712,Drama,Comedy,Comedy
121603,Comedy,Comedy,Comedy
3731,Sci-Fi,Action,Action
38839,Horror,Horror,Horror
90771,Comedy,Comedy,Comedy
9288,Comedy,Comedy,Comedy
95768,Documentary,Documentary,Documentary
81965,Romance,Romance,Romance
74620,Comedy,Comedy,Comedy
90281,Comedy,Comedy,Comedy
91184,Comedy,Comedy,Comedy
60740,Romance,Comedy,Comedy
85087,Horror,Horror,Horror
25105,Horror,Thriller,Thriller
8651,Horror,Horror,Horror
106088,Horror,Horror,Horror
34016,Horror,Horror,Horror
120088,Drama,Drama,Drama
116081,Romance,Romance,Romance
90668,Sci-Fi,Comedy,Comedy
6145,Crime,Documentary,Documentary
109772,Thriller,Documentary,Documentary
62383,Thriller,Action,Action
25652,Sci-Fi,Comedy,Comedy
96451,Documentary,Thriller,Thriller
88452,Drama,Drama,Drama
124642,Drama,Drama,Drama
117664,Comedy,Documentary,Documentary
9804,Action,Action,Action
73130,Comedy,Comedy,Comedy
106005,Action,Action,Action
82808,Documentary,Thriller,Thriller
32360,Comedy,Action,Action
42377,Comedy,Comedy,Comedy
86822,Comedy,Comedy,Comedy
79891,Comedy,Documentary,Documentary
25298,Comedy,Comedy,Comedy
1049,Adventure,Adventure,Adventure
7575,Action,Action,Action
28418,Comedy,Comedy,Comedy
130301,Documentary,Comedy,Comedy
25462,Adventure,Horror,Horror
66062,Action,Action,Action
47502,Drama,Horror,Horror
121813,Documentary,Documentary,Documentary
1742,Comedy,Comedy,Comedy
12013,Horror,Horror,Horror
76677,Horror,Horror,Horror
92002,Romance,Romance,Romance
86817,Romance,Drama,Drama
43516,Comedy,Romance,Romance
50163,Comedy,Comedy,Comedy
1220,Crime,Adventure,Adventure
92185,Action,Horror,Horror
61958,Thriller,Thriller,Thriller
95864,Documentary,Documentary,Documentary
124992,Comedy,Comedy,Comedy
20779,Romance,Comedy,Comedy
121960,Documentary,Documentary,Documentary
124676,Comedy,Comedy,Comedy
93630,Horror,Sci-Fi,Sci-Fi
79143,Horror,Horror,Horror
7467,Comedy,Documentary,Documentary
123029,Action,Thriller,Thriller
103408,Comedy,Comedy,Comedy
130571,Documentary,Documentary,Documentary
83363,Documentary,Drama,Drama
73642,Documentary,Drama,Drama
130872,Comedy,Documentary,Documentary
111567,Documentary,Drama,Drama
9407,Action,Romance,Romance
40969,Documentary,Documentary,Documentary
31755,Action,Documentary,Documentary
58797,Romance,Drama,Drama
32720,Drama,Drama,Drama
87,Documentary,Drama,Drama
24107,Horror,Horror,Horror
98361,Documentary,Comedy,Comedy
3841,Horror,Horror,Horror
10925,Documentary,Documentary,Documentary
12274,Action,Romance,Romance
128969,Comedy,Comedy,Comedy
130034,Action,Documentary,Documentary
3416,Horror,Horror,Horror
4569,Horror,Romance,Romance
102809,Romance,Romance,Romance
84000,Comedy,Comedy,Comedy
2369,Sci-Fi,Sci-Fi,Sci-Fi
29333,Drama,Documentary,Documentary
103775,Documentary,Documentary,Documentary
5545,Action,Action,Action
126813,Documentary,Documentary,Documentary
102315,Action,Documentary,Documentary
92414,Comedy,Comedy,Comedy
70517,Documentary,Drama,Drama
106127,Action,Action,Action
6044,Adventure,Adventure,Adventure
77837,Comedy,Documentary,Documentary
56310,Documentary,Documentary,Documentary
939,Horror,Action,Action
85745,Documentary,Documentary,Documentary
52313,Romance,Drama,Drama
6300,Comedy,Comedy,Comedy
82706,Documentary,Documentary,Documentary
9902,Action,Action,Action
10948,Thriller,Thriller,Thriller
86991,Comedy,Comedy,Comedy
6603,Documentary,Adventure,Adventure
67659,Action,Action,Action
45462,Thriller,Thriller,Thriller
28563,Action,Documentary,Documentary
33800,Action,Romance,Romance
108697,Action,Documentary,Documentary
11072,Thriller,Horror,Horror
33882,Romance,Romance,Romance
24185,Romance,Drama,Drama
25302,Documentary,Documentary,Documentary
129492,Horror,Thriller,Thriller
76624,Horror,Drama,Drama
18859,Thriller,Thriller,Thriller
119633,Romance,Comedy,Comedy
71170,Comedy,Comedy,Comedy
9209,Horror,Horror,Horror
10687,Comedy,Action,Action
5049,Drama,Thriller,Thriller
125361,Documentary,Documentary,Documentary
120903,Comedy,Comedy,Comedy
5829,Action,Comedy,Comedy
114518,Sci-Fi,Documentary,Documentary
14617,Drama,Drama,Drama
116819,Horror,Horror,Horror
71672,Documentary,Action,Action
53481,Comedy,Drama,Drama
99303,Documentary,Documentary,Documentary
6453,Romance,Documentary,Documentary
51761,Thriller,Horror,Horror
3287,Comedy,Action,Action
93674,Comedy,Comedy,Comedy
104427,Comedy,Comedy,Comedy
69934,Comedy,Comedy,Comedy
50734,Drama,Drama,Drama
37007,Romance,Horror,Horror
80072,Action,Drama,Drama
7661,Horror,Horror,Horror
101862,Thriller,Thriller,Thriller
128019,Documentary,Horror,Horror
115671,Documentary,Documentary,Documentary
104104,Drama,Drama,Drama
45595,Thriller,Action,Action
44121,Sci-Fi,Documentary,Documentary
292,Comedy,Documentary,Documentary
13578,Horror,Horror,Horror
87960,Drama,Drama,Drama
16975,Documentary,Documentary,Documentary
16741,Documentary,Documentary,Documentary
10954,Action,Action,Action
79862,Action,Action,Action
89982,Sci-Fi,Horror,Horror
25425,Comedy,Drama,Drama
20740,Comedy,Comedy,Comedy
3293,Horror,Horror,Horror
54365,Thriller,Comedy,Comedy
58704,Action,Action,Action
118322,Documentary,Documentary,Documentary
10746,Documentary,Documentary,Documentary
101535,Comedy,Comedy,Comedy
16383,Documentary,Documentary,Documentary
17526,Documentary,Drama,Drama
4036,Action,Action,Action
57164,Horror,Action,Action
16246,Drama,Drama,Drama
92527,Comedy,Comedy,Comedy
95033,Documentary,Documentary,Documentary
92374,Documentary,Documentary,Documentary
74845,Comedy,Comedy,Comedy
52978,Comedy,Comedy,Comedy
121297,Comedy,Comedy,Comedy
36865,Documentary,Horror,Horror
35854,Horror,Documentary,Documentary
103915,Drama,Comedy,Comedy
8750,Documentary,Documentary,Documentary
76183,Thriller,Documentary,Documentary
61224,Thriller,Drama,Drama
116046,Horror,Horror,Horror
81846,Adventure,Documentary,Documentary
110791,Documentary,Documentary,Documentary
128478,Documentary,Documentary,Documentary
84550,Documentary,Documentary,Documentary
35820,Thriller,Thriller,Thriller
4495,Crime,Action,Action
126237,Documentary,Documentary,Documentary
86225,Documentary,Drama,Drama
92451,Comedy,Comedy,Comedy
39015,Documentary,Documentary,Documentary
129460,Drama,Drama,Drama
70843,Action,Comedy,Comedy
92226,Adventure,Adventure,Adventure
84636,Thriller,Documentary,Documentary
3813,Crime,Thriller,Thriller
123905,Drama,Documentary,Documentary
102901,Comedy,Comedy,Comedy
47360,Comedy,Comedy,Comedy
22668,Documentary,Drama,Drama
104154,Comedy,Comedy,Comedy
123796,Documentary,Documentary,Documentary
113963,Comedy,Comedy,Comedy
35659,Drama,Documentary,Documentary
74043,Comedy,Comedy,Comedy
8921,Horror,Horror,Horror
25189,Comedy,Documentary,Documentary
12290,Horror,Action,Action
116996,Documentary,Documentary,Documentary
92171,Romance,Romance,Romance
96719,Action,Action,Action
116453,Romance,Documentary,Documentary
41434,Horror,Horror,Horror
127681,Comedy,Documentary,Documentary
107464,Documentary,Drama,Drama
104070,Documentary,Documentary,Documentary
89739,Comedy,Documentary,Documentary
129551,Sci-Fi,Sci-Fi,Sci-Fi
71707,Documentary,Documentary,Documentary
118018,Horror,Thriller,Thriller
78211,Comedy,Comedy,Comedy
81086,Documentary,Thriller,Thriller
60079,Thriller,Thriller,Thriller
36175,Romance,Drama,Drama
88610,Comedy,Comedy,Comedy
8162,Romance,Action,Action
38003,Drama,Comedy,Comedy
79798,Comedy,Comedy,Comedy
36701,Thriller,Horror,Horror
32217,Romance,Romance,Romance
97193,Comedy,Comedy,Comedy
53722,Drama,Thriller,Thriller
29325,Comedy,Action,Action
62778,Action,Comedy,Comedy
82730,Drama,Drama,Drama
35298,Comedy,Comedy,Comedy
12807,Drama,Drama,Drama
3672,Action,Action,Action
96389,Comedy,Comedy,Comedy
100985,Romance,Drama,Drama
67580,Romance,Adventure,Adventure
68001,Thriller,Documentary,Documentary
130556,Documentary,Documentary,Documentary
121659,Drama,Comedy,Comedy
56,Adventure,Drama,Drama
11768,Romance,Drama,Drama
73818,Comedy,Documentary,Documentary
10265,Documentary,Documentary,Documentary
115422,Action,Romance,Romance
123958,Horror,Horror,Horror
102630,Comedy,Documentary,Documentary
118671,Documentary,Documentary,Documentary
28786,Horror,Horror,Horror
3370,Adventure,Horror,Horror
12956,Adventure,Adventure,Adventure
30137,Comedy,Thriller,Thriller
1730,Documentary,Romance,Romance
82754,Documentary,Comedy,Comedy
69999,Documentary,Comedy,Comedy
61687,Documentary,Documentary,Documentary
105855,Comedy,Documentary,Documentary
63129,Documentary,Drama,Drama
4206,Action,Action,Action
126350,Horror,Horror,Horror
102577,Action,Horror,Horror
119789,Documentary,Documentary,Documentary
3676,Documentary,Documentary,Documentary
129631,Documentary,Comedy,Comedy
49837,Horror,Horror,Horror
17389,Documentary,Documentary,Documentary
58212,Comedy,Comedy,Comedy
75866,Comedy,Comedy,Comedy
32631,Comedy,Comedy,Comedy
41169,Action,Action,Action
89483,Documentary,Documentary,Documentary
130289,Comedy,Comedy,Comedy
109472,Drama,Documentary,Documentary
95105,Romance,Comedy,Comedy
101027,Documentary,Action,Action
15892,Action,Action,Action
123933,Documentary,Documentary,Documentary
50227,Drama,Documentary,Documentary
108974,Drama,Drama,Drama
45071,Horror,Horror,Horror
49847,Horror,Horror,Horror
61956,Romance,Romance,Romance
14141,Drama,Drama,Drama
46354,Comedy,Drama,Drama
116149,Documentary,Drama,Drama
22919,Horror,Horror,Horror
30888,Documentary,Documentary,Documentary
55687,Comedy,Comedy,Comedy
75103,Comedy,Comedy,Comedy
27103,Documentary,Crime,Crime
60452,Thriller,Drama,Drama
1495,Documentary,Horror,Horror
85455,Documentary,Documentary,Documentary
96387,Documentary,Documentary,Documentary
62837,Comedy,Comedy,Comedy
85852,Comedy,Comedy,Comedy
12062,Horror,Horror,Horror
123782,Drama,Documentary,Documentary
19439,Comedy,Comedy,Comedy
69639,Comedy,Comedy,Comedy
3791,Thriller,Thriller,Thriller
40385,Comedy,Romance,Romance
59009,Documentary,Documentary,Documentary
52899,Comedy,Comedy,Comedy
5335,Comedy,Comedy,Comedy
12529,Horror,Horror,Horror
27328,Horror,Thriller,Thriller
102428,Horror,Horror,Horror
86188,Documentary,Thriller,Thriller
119028,Documentary,Thriller,Thriller
59353,Comedy,Comedy,Comedy
108201,Documentary,Documentary,Documentary
32072,Sci-Fi,Action,Action
61238,Drama,Drama,Drama
36029,Horror,Comedy,Comedy
106859,Documentary,Documentary,Documentary
32263,Comedy,Comedy,Comedy
61154,Comedy,Comedy,Comedy
26091,Action,Horror,Horror
9382,Thriller,Drama,Drama
62629,Comedy,Comedy,Comedy
4314,Romance,Action,Action
86795,Action,Thriller,Thriller
21545,Documentary,Documentary,Documentary
104682,Romance,Romance,Romance
92356,Documentary,Documentary,Documentary
64178,Comedy,Comedy,Comedy
762,Adventure,Horror,Horror
131250,Horror,Thriller,Thriller
65230,Action,Horror,Horror
124363,Comedy,Comedy,Comedy
102146,Documentary,Documentary,Documentary
22765,Horror,Horror,Horror
2983,Action,Horror,Horror
51128,Thriller,Thriller,Thriller
6613,Thriller,Thriller,Thriller
2040,Horror,Horror,Horror
120167,Action,Horror,Horror
78929,Documentary,Comedy,Comedy
31541,Documentary,Documentary,Documentary
126641,Comedy,Comedy,Comedy
116488,Documentary,Documentary,Documentary
113395,Documentary,Documentary,Documentary
26640,Romance,Romance,Romance
2959,Horror,Horror,Horror
4378,Horror,Horror,Horror
117276,Romance,Romance,Romance
5151,Action,Action,Action
19371,Horror,Horror,Horror
119136,Comedy,Comedy,Comedy
70009,Comedy,Comedy,Comedy
1801,Horror,Horror,Horror
87839,Comedy,Comedy,Comedy
109048,Comedy,Comedy,Comedy
55818,Comedy,Comedy,Comedy
2882,Action,Action,Action
19075,Documentary,Action,Action
49600,Drama,Drama,Drama
5356,Comedy,Comedy,Comedy
43776,Comedy,Documentary,Documentary
86760,Adventure,Adventure,Adventure
28578,Drama,Documentary,Documentary
26934,Comedy,Comedy,Comedy
66872,Documentary,Documentary,Documentary
27520,Comedy,Comedy,Comedy
22592,Documentary,Documentary,Documentary
115868,Romance,Romance,Romance
127891,Horror,Horror,Horror
5580,Action,Action,Action
129014,Action,Action,Action
1750,Action,Adventure,Adventure
100636,Comedy,Comedy,Comedy
3285,Action,Action,Action
106576,Horror,Horror,Horror
73139,Documentary,Documentary,Documentary
8033,Thriller,Documentary,Documentary
10837,Action,Comedy,Comedy
43060,Comedy,Comedy,Comedy
73891,Documentary,Drama,Drama
10439,Drama,Drama,Drama
6389,Action,Action,Action
111887,Horror,Horror,Horror
17842,Comedy,Comedy,Comedy
47316,Thriller,Horror,Horror
108399,Drama,Drama,Drama
748,Romance,Comedy,Comedy
122203,Drama,Drama,Drama
65112,Horror,Horror,Horror
10803,Documentary,Documentary,Documentary
95547,Documentary,Documentary,Documentary
4948,Drama,Thriller,Thriller
86596,Documentary,Documentary,Documentary
33644,Comedy,Thriller,Thriller
77143,Comedy,Comedy,Comedy
31584,Comedy,Comedy,Comedy
70919,Comedy,Adventure,Adventure
25614,Documentary,Documentary,Documentary
95025,Comedy,Documentary,Documentary
89625,Comedy,Comedy,Comedy
118726,Comedy,Comedy,Comedy
117706,Action,Action,Action
70851,Comedy,Comedy,Comedy
57449,Horror,Horror,Horror
12299,Sci-Fi,Sci-Fi,Sci-Fi
43368,Comedy,Documentary,Documentary
79675,Comedy,Documentary,Documentary
53356,Drama,Thriller,Thriller
73964,Horror,Horror,Horror
107820,Comedy,Horror,Horror
123365,Sci-Fi,Thriller,Thriller
17716,Sci-Fi,Sci-Fi,Sci-Fi
16004,Comedy,Comedy,Comedy
603,Action,Adventure,Adventure
79339,Comedy,Comedy,Comedy
11125,Horror,Horror,Horror
40693,Drama,Romance,Romance
119017,Horror,Horror,Horror
63866,Comedy,Documentary,Documentary
98575,Drama,Drama,Drama
102110,Drama,Documentary,Documentary
112476,Action,Horror,Horror
45658,Comedy,Comedy,Comedy
1164,Action,Action,Action
40021,Drama,Horror,Horror
78276,Documentary,Documentary,Documentary
24285,Comedy,Action,Action
127869,Comedy,Comedy,Comedy
18394,Documentary,Documentary,Documentary
4153,Horror,Horror,Horror
10392,Comedy,Comedy,Comedy
8136,Drama,Drama,Drama
122462,Documentary,Thriller,Thriller
127471,Comedy,Comedy,Comedy
9652,Comedy,Comedy,Comedy
11926,Horror,Horror,Horror
19414,Comedy,Documentary,Documentary
90177,Comedy,Comedy,Comedy
45484,Drama,Drama,Drama
26521,Action,Action,Action
83165,Documentary,Documentary,Documentary
110352,Drama,Documentary,Documentary
7833,Horror,Horror,Horror
41498,Comedy,Comedy,Comedy
8863,Documentary,Action,Action
25400,Documentary,Documentary,Documentary
4075,Action,Action,Action
76254,Documentary,Sci-Fi,Sci-Fi
97849,Comedy,Comedy,Comedy
111224,Documentary,Documentary,Documentary
126105,Documentary,Documentary,Documentary
79007,Comedy,Comedy,Comedy
5677,Action,Action,Action
100464,Action,Action,Action
88642,Documentary,Documentary,Documentary
5899,Action,Thriller,Thriller
123324,Documentary,Documentary,Documentary
30427,Action,Action,Action
118355,Comedy,Thriller,Thriller
76283,Documentary,Adventure,Adventure
84825,Action,Action,Action
29062,Documentary,Documentary,Documentary
67372,Documentary,Documentary,Documentary
49082,Adventure,Comedy,Comedy
351,Comedy,Romance,Romance
6597,Action,Action,Action
20203,Documentary,Comedy,Comedy
43327,Action,Action,Action
3134,Comedy,Horror,Horror
9013,Documentary,Documentary,Documentary
71884,Documentary,Documentary,Documentary
113057,Comedy,Comedy,Comedy
109627,Drama,Horror,Horror
38946,Drama,Drama,Drama
28844,Documentary,Drama,Drama
44136,Comedy,Documentary,Documentary
59078,Thriller,Thriller,Thriller
5462,Comedy,Comedy,Comedy
9134,Documentary,Documentary,Documentary
44805,Horror,Horror,Horror
76822,Horror,Horror,Horror
90026,Documentary,Drama,Drama
101735,Documentary,Horror,Horror
67340,Action,Action,Action
90443,Comedy,Comedy,Comedy
41000,Horror,Horror,Horror
129437,Comedy,Comedy,Comedy
125933,Comedy,Comedy,Comedy
98590,Drama,Drama,Drama
3535,Crime,Action,Action
34407,Action,Action,Action
27924,Sci-Fi,Sci-Fi,Sci-Fi
57096,Documentary,Documentary,Documentary
68636,Documentary,Horror,Horror
54128,Drama,Drama,Drama
10356,Romance,Romance,Romance
5655,Romance,Romance,Romance
87430,Sci-Fi,Romance,Romance
92595,Horror,Horror,Horror
115521,Documentary,Documentary,Documentary
60988,Documentary,Drama,Drama
78629,Drama,Thriller,Thriller
44839,Thriller,Documentary,Documentary
48144,Comedy,Comedy,Comedy
9928,Horror,Horror,Horror
69019,Documentary,Documentary,Documentary
81817,Comedy,Comedy,Comedy
37394,Documentary,Documentary,Documentary
11729,Action,Action,Action
6065,Action,Action,Action
30886,Action,Action,Action
52417,Action,Drama,Drama
119971,Romance,Romance,Romance
123745,Documentary,Documentary,Documentary
110667,Horror,Horror,Horror
42464,Action,Action,Action
62998,Horror,Horror,Horror
130700,Comedy,Comedy,Comedy
85507,Documentary,Documentary,Documentary
130775,Comedy,Comedy,Comedy
60042,Comedy,Comedy,Comedy
5030,Action,Action,Action
128723,Documentary,Documentary,Documentary
123487,Action,Romance,Romance
10463,Romance,Romance,Romance
103029,Comedy,Comedy,Comedy
121429,Comedy,Comedy,Comedy
95533,Comedy,Romance,Romance
88752,Thriller,Horror,Horror
6244,Horror,Horror,Horror
51445,Drama,Comedy,Comedy
95047,Romance,Romance,Romance
64175,Romance,Comedy,Comedy
6926,Horror,Documentary,Documentary
81016,Documentary,Documentary,Documentary
99186,Documentary,Documentary,Documentary
78602,Romance,Drama,Drama
70142,Action,Documentary,Documentary
55828,Documentary,Comedy,Comedy
3615,Action,Romance,Romance
1075,Action,Action,Action
68162,Documentary,Documentary,Documentary
4043,Thriller,Thriller,Thriller
2058,Horror,Horror,Horror
39084,Drama,Drama,Drama
17808,Drama,Drama,Drama
34564,Comedy,Comedy,Comedy
47557,Thriller,Horror,Horror
79799,Comedy,Documentary,Documentary
64746,Drama,Documentary,Documentary
8642,Horror,Horror,Horror
97627,Comedy,Comedy,Comedy
2538,Action,Action,Action
108599,Comedy,Comedy,Comedy
52140,Comedy,Comedy,Comedy
39741,Comedy,Documentary,Documentary
39807,Documentary,Documentary,Documentary
8545,Horror,Horror,Horror
73747,Romance,Romance,Romance
121292,Comedy,Comedy,Comedy
127986,Documentary,Documentary,Documentary
68632,Documentary,Documentary,Documentary
122214,Documentary,Action,Action
129067,Comedy,Action,Action
30286,Horror,Horror,Horror
127820,Romance,Romance,Romance
52109,Romance,Horror,Horror
17106,Action,Comedy,Comedy
114251,Drama,Drama,Drama
128268,Comedy,Drama,Drama
52601,Comedy,Comedy,Comedy
15201,Comedy,Documentary,Documentary
113417,Horror,Horror,Horror
78190,Documentary,Documentary,Documentary
75410,Adventure,Horror,Horror
1863,Documentary,Documentary,Documentary
112646,Adventure,Comedy,Comedy
68006,Comedy,Drama,Drama
38818,Comedy,Documentary,Documentary
6984,Horror,Comedy,Comedy
57653,Comedy,Documentary,Documentary
42457,Comedy,Comedy,Comedy
29403,Drama,Documentary,Documentary
36190,Documentary,Comedy,Comedy
1251,Action,Action,Action
87386,Action,Action,Action
97609,Comedy,Documentary,Documentary
91951,Horror,Horror,Horror
55416,Documentary,Drama,Drama
113904,Comedy,Comedy,Comedy
43238,Documentary,Documentary,Documentary
12020,Drama,Drama,Drama
8177,Thriller,Thriller,Thriller
1670,Documentary,Romance,Romance
27799,Sci-Fi,Documentary,Documentary
61421,Documentary,Documentary,Documentary
116738,Comedy,Romance,Romance
12854,Romance,Romance,Romance
11406,Thriller,Thriller,Thriller
56608,Comedy,Comedy,Comedy
58821,Documentary,Documentary,Documentary
38299,Horror,Horror,Horror
2626,Action,Action,Action
86657,Drama,Comedy,Comedy
118302,Comedy,Comedy,Comedy
103111,Documentary,Documentary,Documentary
126912,Thriller,Horror,Horror
86616,Comedy,Action,Action
91301,Horror,Drama,Drama
6132,Action,Crime,Crime
81685,Horror,Thriller,Thriller
3099,Horror,Action,Action
52150,Comedy,Comedy,Comedy
126705,Documentary,Drama,Drama
55309,Comedy,Documentary,Documentary
42476,Documentary,Documentary,Documentary
68229,Documentary,Documentary,Documentary
4417,Action,Horror,Horror
9897,Horror,Horror,Horror
100812,Romance,Drama,Drama
124799,Thriller,Romance,Romance
5970,Sci-Fi,Action,Action
47895,Horror,Documentary,Documentary
112314,Comedy,Comedy,Comedy
93142,Documentary,Documentary,Documentary
101851,Adventure,Action,Action
109306,Action,Crime,Crime
29845,Comedy,Romance,Romance
303,Thriller,Comedy,Comedy
48067,Action,Action,Action
9051,Horror,Horror,Horror
51343,Romance,Romance,Romance
5018,Action,Action,Action
90742,Horror,Comedy,Comedy
111304,Horror,Horror,Horror
101009,Comedy,Comedy,Comedy
101152,Comedy,Documentary,Documentary
105950,Comedy,Comedy,Comedy
119796,Comedy,Comedy,Comedy
85568,Romance,Romance,Romance
101910,Documentary,Documentary,Documentary
